word,Early,Late,Shakespeare
annibalianus,0.0,5.035272080926893e-06,0.0
annotations,0.0,5.035272080926893e-06,0.0
announces,0.0,1.5105816242780679e-05,0.0
announcing,0.0,1.0070544161853786e-05,0.0
anses,0.0,5.035272080926893e-06,0.0
antecedent,0.0,5.035272080926893e-06,0.0
antinous,0.0,5.035272080926893e-06,0.0
antiquated,0.0,1.0070544161853786e-05,0.0
antonines,0.0,0.00022155197156078328,0.0
antoninespart,0.0,4.0282176647415145e-05,0.0
antoniniespart,0.0,2.0141088323707573e-05,0.0
antoninus,0.0,0.00017119925075151436,0.0
anulinus,0.0,1.5105816242780679e-05,0.0
apama,0.0,5.035272080926893e-06,0.0
apennine,0.0,1.5105816242780679e-05,0.0
aper,0.0,2.5176360404634465e-05,0.0
apharban,0.0,2.5176360404634465e-05,0.0
apocalypse,0.0,5.035272080926893e-06,0.0
apolloniates,0.0,5.035272080926893e-06,0.0
apologists,0.0,2.5176360404634465e-05,0.0
apoplexy,0.0,1.0070544161853786e-05,0.0
apostate,0.0,5.035272080926893e-06,0.0
apostates,0.0,1.0070544161853786e-05,0.0
apostolic,0.0,3.0211632485561357e-05,0.0
apotheosis,0.0,5.035272080926893e-06,0.0
appeals,0.0,1.0070544161853786e-05,0.0
applauding,0.0,1.5105816242780679e-05,0.0
approachesall,0.0,5.035272080926893e-06,0.0
apricot,0.0,5.035272080926893e-06,0.0
apulian,0.0,5.035272080926893e-06,0.0
apulians,0.0,5.035272080926893e-06,0.0
aqueduct,0.0,1.0070544161853786e-05,0.0
aqueducts,0.0,2.0141088323707573e-05,0.0
aquileia,0.0,7.04938091329765e-05,0.0
aquileians,0.0,5.035272080926893e-06,0.0
aquitaine,0.0,1.5105816242780679e-05,0.0
arab,0.0,2.5176360404634465e-05,0.0
arabian,0.0,5.035272080926893e-06,0.0
arable,0.0,1.0070544161853786e-05,0.0
araxes,0.0,1.0070544161853786e-05,0.0
archer,0.0,1.5105816242780679e-05,0.0
archimagus,0.0,5.035272080926893e-06,0.0
architects,0.0,1.0070544161853786e-05,0.0
architecture,0.0,5.035272080926893e-05,0.0
ardor,0.0,6.0423264971122714e-05,0.0
ardshir,0.0,5.035272080926893e-06,0.0
arena,0.0,1.0070544161853786e-05,0.0
areopagus,0.0,5.035272080926893e-06,0.0
argonauts,0.0,5.035272080926893e-06,0.0
argos,0.0,1.0070544161853786e-05,0.0
argumentone,0.0,5.035272080926893e-06,0.0
arian,0.0,5.035272080926893e-06,0.0
aricia,0.0,5.035272080926893e-06,0.0
arii,0.0,1.0070544161853786e-05,0.0
aristobulus,0.0,5.035272080926893e-06,0.0
aristocracy,0.0,2.0141088323707573e-05,0.0
arles,0.0,2.5176360404634465e-05,0.0
armenia,0.0,0.0001460228903468799,0.0
armenians,0.0,5.035272080926893e-06,0.0
armentarius,0.0,5.035272080926893e-06,0.0
armorer,0.0,5.035272080926893e-06,0.0
armygeneral,0.0,1.0070544161853786e-05,0.0
aromatics,0.0,2.0141088323707573e-05,0.0
arpinum,0.0,5.035272080926893e-06,0.0
arraigns,0.0,1.0070544161853786e-05,0.0
arranges,0.0,5.035272080926893e-06,0.0
arrius,0.0,1.0070544161853786e-05,0.0
arrogantly,0.0,1.0070544161853786e-05,0.0
arsaces,0.0,1.5105816242780679e-05,0.0
arsacides,0.0,1.5105816242780679e-05,0.0
artaban,0.0,1.0070544161853786e-05,0.0
artavasdes,0.0,1.0070544161853786e-05,0.0
artemon,0.0,5.035272080926893e-06,0.0
arzanene,0.0,5.035272080926893e-06,0.0
asburg,0.0,5.035272080926893e-06,0.0
asceticism,0.0,5.035272080926893e-06,0.0
ascetics,0.0,5.035272080926893e-06,0.0
asclepiodatus,0.0,1.5105816242780679e-05,0.0
ascribes,0.0,5.035272080926893e-06,0.0
asgard,0.0,5.035272080926893e-06,0.0
askenaz,0.0,5.035272080926893e-06,0.0
asmonan,0.0,5.035272080926893e-06,0.0
asof,0.0,5.035272080926893e-06,0.0
aspalathus,0.0,5.035272080926893e-06,0.0
asprudus,0.0,5.035272080926893e-06,0.0
assassin,0.0,4.5317448728342034e-05,0.0
assassination,0.0,1.5105816242780679e-05,1.8515775440675455e-05
assaulted,0.0,2.0141088323707573e-05,1.8515775440675455e-05
assaults,0.0,1.0070544161853786e-05,1.8515775440675455e-05
assessed,0.0,1.0070544161853786e-05,0.0
associatespart,0.0,2.5176360404634465e-05,0.0
assuaged,0.0,5.035272080926893e-06,0.0
assyria,0.0,2.5176360404634465e-05,0.0
astarte,0.0,5.035272080926893e-06,0.0
asturia,0.0,5.035272080926893e-06,0.0
asturians,0.0,5.035272080926893e-06,0.0
asturias,0.0,5.035272080926893e-06,0.0
ate,0.0,5.035272080926893e-06,1.8515775440675455e-05
athos,0.0,1.0070544161853786e-05,0.0
atrium,0.0,5.035272080926893e-06,0.0
atropatene,0.0,5.035272080926893e-06,0.0
attested,0.0,5.035272080926893e-05,0.0
attests,0.0,1.5105816242780679e-05,0.0
attila,0.0,5.035272080926893e-06,0.0
augsburg,0.0,5.035272080926893e-06,0.0
augusta,0.0,1.5105816242780679e-05,0.0
augustan,0.0,1.0070544161853786e-05,0.0
augusti,0.0,2.0141088323707573e-05,0.0
aurelian,0.0,0.00047835084768805484,0.0
aurelianreigns,0.0,5.035272080926893e-06,0.0
aurelians,0.0,1.5105816242780679e-05,0.0
aureolus,0.0,4.0282176647415145e-05,0.0
austria,0.0,1.5105816242780679e-05,0.0
authenticity,0.0,5.035272080926893e-06,0.0
autumnal,0.0,5.035272080926893e-06,0.0
autun,0.0,2.5176360404634465e-05,0.0
avenger,0.0,1.0070544161853786e-05,0.0
avidius,0.0,5.035272080926893e-06,0.0
awaiting,0.0,5.035272080926893e-06,0.0
babel,0.0,5.035272080926893e-06,0.0
babylonian,0.0,1.5105816242780679e-05,0.0
babylonians,0.0,5.035272080926893e-06,0.0
bacchanals,0.0,5.035272080926893e-06,0.0
bactriana,0.0,5.035272080926893e-06,0.0
badges,0.0,5.035272080926893e-06,1.8515775440675455e-05
bagaud,0.0,5.035272080926893e-06,0.0
bagavan,0.0,5.035272080926893e-06,0.0
bahram,0.0,5.035272080926893e-06,0.0
bai,0.0,1.0070544161853786e-05,0.0
balbinus,0.0,7.552908121390339e-05,0.0
balch,0.0,1.0070544161853786e-05,0.0
baldness,0.0,5.035272080926893e-06,0.0
baleares,0.0,5.035272080926893e-06,0.0
balist,0.0,5.035272080926893e-06,0.0
balista,0.0,5.035272080926893e-06,0.0
baltic,0.0,4.5317448728342034e-05,0.0
banditti,0.0,1.0070544161853786e-05,0.0
banner,0.0,3.524690456648825e-05,0.0
barbarianspart,0.0,2.0141088323707573e-05,0.0
barbariansthe,0.0,1.0070544161853786e-05,0.0
barbariansthese,0.0,5.035272080926893e-06,0.0
barbariansthough,0.0,5.035272080926893e-06,0.0
barbarism,0.0,3.0211632485561357e-05,1.8515775440675455e-05
barca,0.0,5.035272080926893e-06,0.0
barks,0.0,1.0070544161853786e-05,0.0
barrier,0.0,3.0211632485561357e-05,0.0
bas,0.0,5.035272080926893e-06,0.0
basileus,0.0,5.035272080926893e-06,0.0
basilica,0.0,5.035272080926893e-06,0.0
basilidians,0.0,5.035272080926893e-06,0.0
bassianus,0.0,3.0211632485561357e-05,0.0
bastarn,0.0,2.5176360404634465e-05,0.0
batavian,0.0,2.0141088323707573e-05,0.0
batavians,0.0,1.5105816242780679e-05,0.0
beand,0.0,5.035272080926893e-06,1.8515775440675455e-05
beau,0.0,1.0070544161853786e-05,0.0
beaus,0.0,5.035272080926893e-06,0.0
beauvais,0.0,5.035272080926893e-06,0.0
bede,0.0,5.035272080926893e-06,0.0
beehives,0.0,5.035272080926893e-06,0.0
beheaded,0.0,1.0070544161853786e-05,0.0
belenus,0.0,5.035272080926893e-06,0.0
belg,0.0,5.035272080926893e-06,0.0
belgic,0.0,1.5105816242780679e-05,0.0
believer,0.0,1.5105816242780679e-05,0.0
believers,0.0,3.0211632485561357e-05,0.0
bended,0.0,5.035272080926893e-06,1.8515775440675455e-05
bender,0.0,5.035272080926893e-06,0.0
benevolencethe,0.0,5.035272080926893e-06,0.0
benonia,0.0,5.035272080926893e-06,0.0
bentinck,0.0,1.5105816242780679e-05,0.0
bera,0.0,5.035272080926893e-06,0.0
berea,0.0,5.035272080926893e-06,0.0
besiegers,0.0,3.524690456648825e-05,0.0
bewailed,0.0,5.035272080926893e-06,0.0
biblioth,0.0,5.035272080926893e-06,0.0
biscay,0.0,5.035272080926893e-06,0.0
bithynia,0.0,7.04938091329765e-05,0.0
blazed,0.0,1.5105816242780679e-05,0.0
blemmyes,0.0,2.5176360404634465e-05,0.0
blends,0.0,5.035272080926893e-06,0.0
blissful,0.0,1.0070544161853786e-05,0.0
boadicea,0.0,5.035272080926893e-06,0.0
boars,0.0,5.035272080926893e-06,0.0
boeotia,0.0,5.035272080926893e-06,0.0
bogs,0.0,5.035272080926893e-06,1.8515775440675455e-05
boldest,0.0,1.5105816242780679e-05,0.0
bonosus,0.0,5.035272080926893e-06,0.0
bony,0.0,5.035272080926893e-06,0.0
borani,0.0,5.035272080926893e-06,0.0
borysthenes,0.0,3.524690456648825e-05,0.0
bosnia,0.0,5.035272080926893e-06,0.0
bosomthe,0.0,5.035272080926893e-06,0.0
bosphorus,0.0,0.00010574071369946475,0.0
boulogne,0.0,3.524690456648825e-05,5.554732632202637e-05
boundary,0.0,3.524690456648825e-05,0.0
bountiful,0.0,5.035272080926893e-06,1.8515775440675455e-05
bourdeaux,0.0,5.035272080926893e-06,0.0
bowstring,0.0,5.035272080926893e-06,0.0
brabant,0.0,5.035272080926893e-06,0.0
braved,0.0,1.0070544161853786e-05,0.0
breastplate,0.0,5.035272080926893e-06,0.0
breezes,0.0,5.035272080926893e-06,0.0
brescia,0.0,5.035272080926893e-06,0.0
brevity,0.0,1.0070544161853786e-05,1.8515775440675455e-05
bride,0.0,2.0141088323707573e-05,0.0
bridged,0.0,5.035272080926893e-06,0.0
brigades,0.0,5.035272080926893e-06,0.0
brigantes,0.0,5.035272080926893e-06,0.0
brigantines,0.0,5.035272080926893e-06,0.0
brooding,0.0,5.035272080926893e-06,0.0
brosset,0.0,5.035272080926893e-06,0.0
bruchion,0.0,5.035272080926893e-06,0.0
bructeri,0.0,5.035272080926893e-06,0.0
btica,0.0,1.0070544161853786e-05,0.0
buckler,0.0,1.5105816242780679e-05,7.406310176270182e-05
bucklers,0.0,5.035272080926893e-06,0.0
budzak,0.0,5.035272080926893e-06,0.0
bulgaria,0.0,5.035272080926893e-06,0.0
bulwark,0.0,2.5176360404634465e-05,1.8515775440675455e-05
bunch,0.0,5.035272080926893e-06,0.0
burgundians,0.0,1.5105816242780679e-05,0.0
busiris,0.0,5.035272080926893e-06,0.0
byrrhus,0.0,5.035272080926893e-06,0.0
byzantium,0.0,5.538799289019582e-05,0.0
cabbages,0.0,5.035272080926893e-06,0.0
cahira,0.0,5.035272080926893e-06,0.0
cairo,0.0,5.035272080926893e-06,0.0
caledonia,0.0,2.5176360404634465e-05,0.0
caledonian,0.0,5.035272080926893e-06,0.0
caledonians,0.0,4.0282176647415145e-05,0.0
calends,0.0,1.0070544161853786e-05,0.0
calmest,0.0,5.035272080926893e-06,0.0
calphurnian,0.0,5.035272080926893e-06,0.0
calphurnius,0.0,5.035272080926893e-06,0.0
cambray,0.0,5.035272080926893e-06,0.0
cambridgeshire,0.0,5.035272080926893e-06,0.0
camelopards,0.0,5.035272080926893e-06,0.0
camillus,0.0,5.035272080926893e-06,0.0
campaigns,0.0,2.5176360404634465e-05,0.0
campania,0.0,2.0141088323707573e-05,0.0
campona,0.0,5.035272080926893e-06,0.0
campus,0.0,5.035272080926893e-06,0.0
cancer,0.0,1.0070544161853786e-05,0.0
candidianus,0.0,2.0141088323707573e-05,0.0
candidly,0.0,1.5105816242780679e-05,0.0
cantabrians,0.0,5.035272080926893e-06,0.0
canton,0.0,5.035272080926893e-06,0.0
canusium,0.0,5.035272080926893e-06,0.0
capacious,0.0,1.5105816242780679e-05,0.0
caparisoned,0.0,5.035272080926893e-06,0.0
capelianus,0.0,5.035272080926893e-06,0.0
capitation,0.0,2.0141088323707573e-05,0.0
capitol,0.0,5.538799289019582e-05,1.8515775440675455e-05
capitolina,0.0,5.035272080926893e-06,0.0
capitoline,0.0,2.0141088323707573e-05,0.0
capitolinus,0.0,5.035272080926893e-06,0.0
capitulate,0.0,5.035272080926893e-06,0.0
cappadocia,0.0,4.5317448728342034e-05,0.0
capua,0.0,1.5105816242780679e-05,0.0
caracallas,0.0,5.035272080926893e-06,0.0
caracallausurpation,0.0,1.0070544161853786e-05,0.0
caractacus,0.0,5.035272080926893e-06,0.0
caracul,0.0,5.035272080926893e-06,0.0
carausius,0.0,4.5317448728342034e-05,0.0
caravans,0.0,5.035272080926893e-06,0.0
carduchian,0.0,5.035272080926893e-06,0.0
carduchians,0.0,1.0070544161853786e-05,0.0
carduene,0.0,5.035272080926893e-06,0.0
caria,0.0,1.0070544161853786e-05,0.0
carians,0.0,5.035272080926893e-06,0.0
carinthia,0.0,5.035272080926893e-06,0.0
carinus,0.0,9.063489745668407e-05,0.0
carlscroon,0.0,5.035272080926893e-06,0.0
carniola,0.0,5.035272080926893e-06,0.0
carpathian,0.0,1.0070544161853786e-05,0.0
carpi,0.0,1.5105816242780679e-05,0.0
carrh,0.0,1.5105816242780679e-05,0.0
carthage,0.0,0.00012588180202317232,7.406310176270182e-05
carthagena,0.0,5.035272080926893e-06,0.0
carthaginian,0.0,5.035272080926893e-06,0.0
carun,0.0,5.035272080926893e-06,0.0
carus,0.0,0.0001460228903468799,0.0
caspian,0.0,1.5105816242780679e-05,0.0
cassiodorus,0.0,5.035272080926893e-06,0.0
castiles,0.0,5.035272080926893e-06,0.0
castor,0.0,5.035272080926893e-06,0.0
casuists,0.0,1.0070544161853786e-05,0.0
catalonia,0.0,5.035272080926893e-06,0.0
catos,0.0,5.035272080926893e-06,0.0
catti,0.0,5.035272080926893e-06,0.0
cavities,0.0,1.0070544161853786e-05,0.0
cecrops,0.0,1.0070544161853786e-05,0.0
ceded,0.0,5.035272080926893e-06,0.0
celebrates,0.0,1.0070544161853786e-05,0.0
celibacy,0.0,1.5105816242780679e-05,0.0
celtiberians,0.0,5.035272080926893e-06,0.0
celtic,0.0,3.0211632485561357e-05,0.0
celts,0.0,5.035272080926893e-06,0.0
cenis,0.0,1.0070544161853786e-05,0.0
censorship,0.0,5.035272080926893e-06,0.0
census,0.0,5.035272080926893e-06,0.0
cevennes,0.0,5.035272080926893e-06,0.0
ceylon,0.0,5.035272080926893e-06,0.0
chalcedon,0.0,3.524690456648825e-05,0.0
chalcis,0.0,5.035272080926893e-06,0.0
chalons,0.0,1.0070544161853786e-05,0.0
champagne,0.0,5.035272080926893e-06,0.0
champaigne,0.0,5.035272080926893e-06,0.0
chased,0.0,1.0070544161853786e-05,0.0
chastised,0.0,3.524690456648825e-05,0.0
chauci,0.0,5.035272080926893e-06,0.0
chersonesus,0.0,5.035272080926893e-06,0.0
cherusci,0.0,5.035272080926893e-06,0.0
chided,0.0,5.035272080926893e-06,0.0
chides,0.0,5.035272080926893e-06,1.8515775440675455e-05
chieftains,0.0,2.5176360404634465e-05,0.0
chili,0.0,5.035272080926893e-06,0.0
chinese,0.0,1.5105816242780679e-05,0.0
chlorus,0.0,5.035272080926893e-06,0.0
chord,0.0,5.035272080926893e-06,0.0
chosroes,0.0,2.0141088323707573e-05,0.0
chronicler,0.0,5.035272080926893e-06,3.703155088135091e-05
chronological,0.0,2.0141088323707573e-05,0.0
chronology,0.0,2.5176360404634465e-05,0.0
chrysopolis,0.0,5.035272080926893e-06,0.0
chrysostom,0.0,5.035272080926893e-06,0.0
cibalis,0.0,5.035272080926893e-06,0.0
cilicia,0.0,3.0211632485561357e-05,0.0
cimmerian,0.0,5.035272080926893e-06,0.0
cimon,0.0,5.035272080926893e-06,0.0
cinna,0.0,5.035272080926893e-06,0.0
circassia,0.0,1.0070544161853786e-05,0.0
circesium,0.0,5.035272080926893e-06,0.0
circumjacent,0.0,5.035272080926893e-06,0.0
circumstantial,0.0,1.0070544161853786e-05,0.0
circus,0.0,5.035272080926893e-05,0.0
cirtha,0.0,5.035272080926893e-06,0.0
cisalpine,0.0,5.035272080926893e-06,0.0
citadels,0.0,5.035272080926893e-06,0.0
citidels,0.0,5.035272080926893e-06,0.0
cityguards,0.0,5.035272080926893e-06,0.0
cityyet,0.0,5.035272080926893e-06,0.0
cius,0.0,5.035272080926893e-06,0.0
civilis,0.0,1.0070544161853786e-05,0.0
claimants,0.0,5.035272080926893e-06,0.0
clamors,0.0,8.056435329483029e-05,0.0
claudian,0.0,5.035272080926893e-06,0.0
claudiusdefeat,0.0,1.0070544161853786e-05,0.0
cleander,0.0,3.524690456648825e-05,0.0
cleanders,0.0,5.035272080926893e-06,0.0
clemens,0.0,5.035272080926893e-06,0.0
cleodamus,0.0,1.0070544161853786e-05,0.0
clerical,0.0,5.035272080926893e-06,0.0
clermont,0.0,5.035272080926893e-06,0.0
clian,0.0,1.0070544161853786e-05,0.0
climbed,0.0,1.0070544161853786e-05,1.8515775440675455e-05
climes,0.0,5.035272080926893e-06,0.0
clodius,0.0,1.0070544161853786e-05,0.0
club,0.0,5.035272080926893e-06,0.0
cniva,0.0,1.0070544161853786e-05,0.0
coalesced,0.0,1.0070544161853786e-05,0.0
cohort,0.0,2.0141088323707573e-05,0.0
cohorts,0.0,3.0211632485561357e-05,1.8515775440675455e-05
colchis,0.0,5.035272080926893e-06,0.0
colchos,0.0,5.035272080926893e-06,0.0
colder,0.0,5.035272080926893e-06,5.554732632202637e-05
coliseum,0.0,1.0070544161853786e-05,0.0
colleaguealas,0.0,5.035272080926893e-06,0.0
cologne,0.0,5.035272080926893e-06,0.0
colossal,0.0,1.0070544161853786e-05,0.0
columella,0.0,5.035272080926893e-06,0.0
combatants,0.0,5.035272080926893e-06,0.0
combats,0.0,2.5176360404634465e-05,0.0
comedians,0.0,1.0070544161853786e-05,0.0
commence,0.0,2.0141088323707573e-05,0.0
commentators,0.0,2.5176360404634465e-05,0.0
commoduspart,0.0,1.5105816242780679e-05,0.0
communicates,0.0,5.035272080926893e-06,0.0
compatible,0.0,5.035272080926893e-06,0.0
compelling,0.0,1.0070544161853786e-05,0.0
competitions,0.0,5.035272080926893e-06,0.0
compilers,0.0,1.5105816242780679e-05,0.0
compostella,0.0,5.035272080926893e-06,0.0
compressed,0.0,5.035272080926893e-06,0.0
compressing,0.0,5.035272080926893e-06,0.0
compute,0.0,5.035272080926893e-06,0.0
computed,0.0,3.0211632485561357e-05,0.0
computes,0.0,1.5105816242780679e-05,0.0
concentrating,0.0,5.035272080926893e-06,0.0
concerting,0.0,5.035272080926893e-06,0.0
concise,0.0,1.5105816242780679e-05,0.0
concisely,0.0,5.035272080926893e-06,0.0
condianus,0.0,5.035272080926893e-06,0.0
confederating,0.0,5.035272080926893e-06,0.0
confiscation,0.0,3.0211632485561357e-05,0.0
confiscations,0.0,1.0070544161853786e-05,0.0
conflux,0.0,2.5176360404634465e-05,0.0
conftzee,0.0,5.035272080926893e-06,0.0
confucius,0.0,1.0070544161853786e-05,0.0
confusions,0.0,5.035272080926893e-06,0.0
congenial,0.0,2.5176360404634465e-05,0.0
congratulates,0.0,5.035272080926893e-06,0.0
conjugal,0.0,1.5105816242780679e-05,0.0
connect,0.0,2.0141088323707573e-05,0.0
connects,0.0,1.0070544161853786e-05,0.0
connived,0.0,1.0070544161853786e-05,0.0
conquers,0.0,5.035272080926893e-06,0.0
consanguinity,0.0,5.035272080926893e-06,0.0
consecrate,0.0,5.035272080926893e-06,0.0
consenting,0.0,2.0141088323707573e-05,0.0
consistence,0.0,5.035272080926893e-06,0.0
constantia,0.0,1.5105816242780679e-05,0.0
constantine,0.0,0.0006243737380349347,0.0
constantines,0.0,1.5105816242780679e-05,0.0
constantiuselevation,0.0,1.0070544161853786e-05,0.0
constantiusgeneral,0.0,1.0070544161853786e-05,0.0
constructing,0.0,5.035272080926893e-06,0.0
consummated,0.0,1.0070544161853786e-05,0.0
contemplated,0.0,2.0141088323707573e-05,0.0
contenting,0.0,1.0070544161853786e-05,0.0
contiguous,0.0,1.0070544161853786e-05,0.0
continally,0.0,5.035272080926893e-06,0.0
continental,0.0,5.035272080926893e-06,0.0
conveniency,0.0,2.0141088323707573e-05,0.0
convents,0.0,2.0141088323707573e-05,0.0
conversions,0.0,5.035272080926893e-06,0.0
converts,0.0,4.0282176647415145e-05,0.0
convivial,0.0,5.035272080926893e-06,0.0
convoke,0.0,5.035272080926893e-06,0.0
convoked,0.0,2.5176360404634465e-05,0.0
convoys,0.0,5.035272080926893e-06,0.0
convulse,0.0,5.035272080926893e-06,0.0
convulsion,0.0,1.0070544161853786e-05,0.0
coptos,0.0,1.0070544161853786e-05,0.0
corinthian,0.0,5.035272080926893e-06,0.0
corneille,0.0,1.0070544161853786e-05,0.0
cornfields,0.0,5.035272080926893e-06,0.0
corpulence,0.0,5.035272080926893e-06,0.0
correctness,0.0,5.035272080926893e-06,0.0
correggio,0.0,5.035272080926893e-06,0.0
correspondences,0.0,5.035272080926893e-06,0.0
corselet,0.0,1.0070544161853786e-05,0.0
cottages,0.0,1.0070544161853786e-05,0.0
cottian,0.0,5.035272080926893e-06,0.0
cottons,0.0,5.035272080926893e-06,0.0
counterfeiting,0.0,1.0070544161853786e-05,1.8515775440675455e-05
countless,0.0,5.035272080926893e-06,0.0
craftily,0.0,5.035272080926893e-06,0.0
crassus,0.0,1.5105816242780679e-05,0.0
crescent,0.0,1.0070544161853786e-05,1.8515775440675455e-05
crim,0.0,1.0070544161853786e-05,0.0
crinitus,0.0,5.035272080926893e-06,0.0
croatia,0.0,5.035272080926893e-06,0.0
cruelties,0.0,1.5105816242780679e-05,0.0
cruising,0.0,5.035272080926893e-06,0.0
crusades,0.0,2.0141088323707573e-05,0.0
csarea,0.0,1.5105816242780679e-05,0.0
csarian,0.0,5.035272080926893e-06,0.0
csariensis,0.0,5.035272080926893e-06,0.0
ctesiphon,0.0,4.5317448728342034e-05,0.0
cuirasses,0.0,1.0070544161853786e-05,0.0
cuirassiers,0.0,5.035272080926893e-06,0.0
cumbersome,0.0,5.035272080926893e-06,0.0
cushions,0.0,5.035272080926893e-06,1.8515775440675455e-05
cybele,0.0,1.0070544161853786e-05,0.0
cyprian,0.0,3.524690456648825e-05,0.0
cyrene,0.0,1.0070544161853786e-05,0.0
cyriades,0.0,1.0070544161853786e-05,0.0
cyzicene,0.0,5.035272080926893e-06,0.0
cyzicus,0.0,1.5105816242780679e-05,0.0
dacia,0.0,0.00010070544161853786,0.0
dacian,0.0,2.5176360404634465e-05,0.0
dacians,0.0,5.035272080926893e-06,0.0
daggers,0.0,2.0141088323707573e-05,5.554732632202637e-05
dalmatia,0.0,5.035272080926893e-05,0.0
dalmatian,0.0,1.0070544161853786e-05,0.0
damaging,0.0,5.035272080926893e-06,0.0
dancer,0.0,5.035272080926893e-06,0.0
danes,0.0,5.035272080926893e-06,7.406310176270182e-05
dantzick,0.0,5.035272080926893e-06,0.0
danube,0.0,0.00044310394312156655,0.0
daphne,0.0,5.035272080926893e-06,0.0
dardania,0.0,1.0070544161853786e-05,0.0
darius,0.0,1.5105816242780679e-05,0.0
daxippus,0.0,5.035272080926893e-06,0.0
daza,0.0,5.035272080926893e-06,0.0
deacons,0.0,1.5105816242780679e-05,0.0
decebalus,0.0,5.035272080926893e-06,0.0
decimate,0.0,5.035272080926893e-06,0.0
decius,0.0,0.00015609343450873368,0.0
declaimers,0.0,1.0070544161853786e-05,0.0
decorates,0.0,5.035272080926893e-06,0.0
decoration,0.0,5.035272080926893e-06,0.0
decrepitude,0.0,5.035272080926893e-06,0.0
deduce,0.0,1.5105816242780679e-05,0.0
deferring,0.0,5.035272080926893e-06,0.0
defies,0.0,5.035272080926893e-06,0.0
defiles,0.0,1.5105816242780679e-05,0.0
defining,0.0,5.035272080926893e-06,0.0
definitions,0.0,5.035272080926893e-06,0.0
deification,0.0,1.0070544161853786e-05,0.0
delators,0.0,1.5105816242780679e-05,0.0
delegates,0.0,5.035272080926893e-06,0.0
delphi,0.0,5.035272080926893e-06,0.0
deluges,0.0,5.035272080926893e-06,0.0
demashk,0.0,5.035272080926893e-06,0.0
demigods,0.0,5.035272080926893e-06,0.0
democracy,0.0,1.0070544161853786e-05,0.0
democratical,0.0,1.0070544161853786e-05,0.0
demolished,0.0,2.0141088323707573e-05,0.0
denmark,0.0,1.0070544161853786e-05,0.0004814101614575618
denounced,0.0,5.035272080926893e-06,0.0
denouncing,0.0,5.035272080926893e-06,0.0
dens,0.0,5.035272080926893e-06,0.0
denunciations,0.0,5.035272080926893e-06,0.0
deplored,0.0,1.0070544161853786e-05,0.0
deposes,0.0,5.035272080926893e-06,0.0
deposition,0.0,5.035272080926893e-06,0.0
depravations,0.0,2.0141088323707573e-05,0.0
deprecate,0.0,5.035272080926893e-06,0.0
deprecated,0.0,5.035272080926893e-06,0.0
deprives,0.0,1.0070544161853786e-05,0.0
deputation,0.0,1.0070544161853786e-05,0.0
deputations,0.0,5.035272080926893e-06,0.0
descanted,0.0,5.035272080926893e-06,0.0
descriptiveness,0.0,5.035272080926893e-06,0.0
deserters,0.0,2.5176360404634465e-05,0.0
deserting,0.0,5.035272080926893e-06,0.0
despatched,0.0,3.0211632485561357e-05,0.0
desponding,0.0,5.035272080926893e-06,0.0
despot,0.0,1.0070544161853786e-05,0.0
desprit,0.0,5.035272080926893e-06,0.0
destin,0.0,1.0070544161853786e-05,0.0
destour,0.0,1.0070544161853786e-05,0.0
destours,0.0,5.035272080926893e-06,0.0
detachment,0.0,2.5176360404634465e-05,0.0
detest,0.0,2.0141088323707573e-05,0.0
devastations,0.0,1.5105816242780679e-05,0.0
develop,0.0,5.035272080926893e-06,0.0
deviated,0.0,2.5176360404634465e-05,0.0
devoid,0.0,3.524690456648825e-05,0.0
devolving,0.0,5.035272080926893e-06,0.0
devoutly,0.0,5.035272080926893e-06,3.703155088135091e-05
dexterously,0.0,1.0070544161853786e-05,0.0
dey,0.0,5.035272080926893e-06,0.0
diadem,0.0,3.0211632485561357e-05,3.703155088135091e-05
diadems,0.0,5.035272080926893e-06,0.0
diadumenianus,0.0,1.5105816242780679e-05,0.0
dialects,0.0,1.0070544161853786e-05,1.8515775440675455e-05
dictating,0.0,5.035272080926893e-06,0.0
didactic,0.0,5.035272080926893e-06,0.0
didius,0.0,3.0211632485561357e-05,0.0
diffusing,0.0,1.0070544161853786e-05,0.0
dile,0.0,5.035272080926893e-06,0.0
diocletiandeath,0.0,1.0070544161853786e-05,0.0
diocletians,0.0,1.0070544161853786e-05,0.0
diodorus,0.0,5.035272080926893e-06,0.0
dion,0.0,1.0070544161853786e-05,0.00022218930528810547
disadvantageous,0.0,1.0070544161853786e-05,0.0
disarms,0.0,5.035272080926893e-06,0.0
disbelief,0.0,5.035272080926893e-06,0.0
discharges,0.0,5.035272080926893e-06,0.0
disciplinenew,0.0,1.0070544161853786e-05,0.0
discours,0.0,5.035272080926893e-06,0.0
discriminated,0.0,1.5105816242780679e-05,0.0
disdaining,0.0,3.0211632485561357e-05,0.0
disdains,0.0,5.035272080926893e-06,0.0
disembarked,0.0,5.035272080926893e-06,0.0
disengaging,0.0,5.035272080926893e-06,0.0
disgorged,0.0,5.035272080926893e-06,0.0
dishonesty,0.0,5.035272080926893e-06,1.8515775440675455e-05
dishonored,0.0,1.5105816242780679e-05,0.0
dismemberment,0.0,5.035272080926893e-06,0.0
dismounted,0.0,5.035272080926893e-06,0.0
disorganization,0.0,5.035272080926893e-06,0.0
dispassionate,0.0,5.035272080926893e-06,0.0
disproportioned,0.0,1.5105816242780679e-05,0.0
